word	key	frequency_level	spelling_region	pos_code	lemma	source
underperformers	underperformers	60	通用	ns	underperformer	ESDB
underperforming	underperforming	60	通用	vg	underperform	ESDB
underperforms	underperforms	60	通用	vs	underperform	ESDB
underpin	underpin	60	通用	v0	underpin	ESDB
underpinned	underpinned	60	通用	vd	underpin	ESDB
underpins	underpins	60	通用	vs	underpin	ESDB
underpopulated	underpopulated	60	通用	aj0	underpopulated	ESDB
underpowered	underpowered	60	通用	aj0	underpowered	ESDB
underprepared	underprepared	60	通用	aj0	underprepared	ESDB
underpriced	underpriced	60	通用	aj0	underpriced	ESDB
underproduction	underproduction	60	通用	n0	underproduction	ESDB
underqualified	underqualified	60	通用	aj0	underqualified	ESDB
underreport	underreport	60	通用	v0	underreport	ESDB
underreported	underreported	60	通用	vd	underreport	ESDB
underreporting	underreporting	60	通用	vg	underreport	ESDB
underreports	underreports	60	通用	vs	underreport	ESDB
underrepresentation	underrepresentation	60	通用	n0	underrepresentation	ESDB
underrepresented	underrepresented	60	通用	aj0	underrepresented	ESDB
underseas	underseas	60	通用	aj0	underseas	ESDB
underserved	underserved	60	通用	aj0	underserved	ESDB
undersexed	undersexed	60	通用	aj0	undersexed	ESDB
undershoot	undershoot	60	通用	v0	undershoot	ESDB
undershooting	undershooting	60	通用	vg	undershoot	ESDB
undershoots	undershoots	60	通用	vs	undershoot	ESDB
undersign	undersign	60	通用	v0	undersign	ESDB
undersigning	undersigning	60	通用	vg	undersign	ESDB
undersigns	undersigns	60	通用	vs	undersign	ESDB
underthings	underthings	60	通用	n0	underthings	ESDB
underutilise	underutilise	60	英式-ise	v0	underutilise	ESDB
underutilised	underutilised	60	英式-ise	vd	underutilise	ESDB
underutilize	underutilize	60	美式;英式-ize	v0	underutilize	ESDB
underutilized	underutilized	60	美式;英式-ize	vd	underutilize	ESDB
undervaluation	undervaluation	60	通用	n0	undervaluation	ESDB
underway	underway	60	通用	aj0	underway	ESDB
underwhelm	underwhelm	60	通用	v0	underwhelm	ESDB
underwhelmed	underwhelmed	60	通用	vd	underwhelm	ESDB
underwhelming	underwhelming	60	通用	vg	underwhelm	ESDB
underwhelms	underwhelms	60	通用	vs	underwhelm	ESDB
underwire	underwire	60	通用	n0	underwire	ESDB
underwired	underwired	60	通用	aj0	underwired	ESDB
underwires	underwires	60	通用	ns	underwire	ESDB
undesirably	undesirably	60	通用	av0	undesirably	ESDB
undesired	undesired	60	通用	aj0	undesired	ESDB
undeviating	undeviating	60	通用	aj0	undeviating	ESDB
undiagnosed	undiagnosed	60	通用	aj0	undiagnosed	ESDB
undifferentiated	undifferentiated	60	通用	aj0	undifferentiated	ESDB
undigested	undigested	60	通用	aj0	undigested	ESDB
undiminished	undiminished	60	通用	aj0	undiminished	ESDB
undimmed	undimmed	60	通用	aj0	undimmed	ESDB
undiplomatic	undiplomatic	60	通用	aj0	undiplomatic	ESDB
undischarged	undischarged	60	通用	aj0	undischarged	ESDB
undismayed	undismayed	60	通用	aj0	undismayed	ESDB
undissolved	undissolved	60	通用	aj0	undissolved	ESDB
undistributed	undistributed	60	通用	aj0	undistributed	ESDB
undomesticated	undomesticated	60	通用	aj0	undomesticated	ESDB
undramatic	undramatic	60	通用	aj0	undramatic	ESDB
undreamed	undreamed	60	通用	aj0	undreamed	ESDB
undrinkable	undrinkable	60	通用	aj0	undrinkable	ESDB
unearthliness	unearthliness	60	通用	n0	unearthliness	ESDB
uneatable	uneatable	60	通用	aj0	uneatable	ESDB
uneconomically	uneconomically	60	通用	av0	uneconomically	ESDB
unedifying	unedifying	60	通用	aj0	unedifying	ESDB
unelected	unelected	60	通用	aj0	unelected	ESDB
unembarrassed	unembarrassed	60	通用	aj0	unembarrassed	ESDB
unemotionally	unemotionally	60	通用	av0	unemotionally	ESDB
unemphatic	unemphatic	60	通用	aj0	unemphatic	ESDB
unenclosed	unenclosed	60	通用	aj0	unenclosed	ESDB
unencumbered	unencumbered	60	通用	aj0	unencumbered	ESDB
unendurable	unendurable	60	通用	aj0	unendurable	ESDB
unenforced	unenforced	60	通用	aj0	unenforced	ESDB
unenterprising	unenterprising	60	通用	aj0	unenterprising	ESDB
unenthusiastic	unenthusiastic	60	通用	aj0	unenthusiastic	ESDB
unequipped	unequipped	60	通用	aj0	unequipped	ESDB
unessential	unessential	60	通用	aj0	unessential	ESDB
unethically	unethically	60	通用	av0	unethically	ESDB
unexamined	unexamined	60	通用	aj0	unexamined	ESDB
unexceptionably	unexceptionably	60	通用	av0	unexceptionably	ESDB
unexceptionally	unexceptionally	60	通用	av0	unexceptionally	ESDB
unexcited	unexcited	60	通用	aj0	unexcited	ESDB
unexcused	unexcused	60	通用	aj0	unexcused	ESDB
unexpectedness	unexpectedness	60	通用	n0	unexpectedness	ESDB
unexpired	unexpired	60	通用	aj0	unexpired	ESDB
unexplainable	unexplainable	60	通用	aj0	unexplainable	ESDB
unexploded	unexploded	60	通用	aj0	unexploded	ESDB
unexploited	unexploited	60	通用	aj0	unexploited	ESDB
unexposed	unexposed	60	通用	aj0	unexposed	ESDB
unexpressed	unexpressed	60	通用	aj0	unexpressed	ESDB
unfading	unfading	60	通用	aj0	unfading	ESDB
unfaltering	unfaltering	60	通用	aj0	unfaltering	ESDB
unfashionably	unfashionably	60	通用	av0	unfashionably	ESDB
unfathomably	unfathomably	60	通用	av0	unfathomably	ESDB
unfazed	unfazed	60	通用	aj0	unfazed	ESDB
unfed	unfed	60	通用	aj0	unfed	ESDB
unfeminine	unfeminine	60	通用	aj0	unfeminine	ESDB
unfertilised	unfertilised	60	英式-ise	aj0	unfertilised	ESDB
unfertilized	unfertilized	60	美式;英式-ize	aj0	unfertilized	ESDB
unfetter	unfetter	60	通用	v0	unfetter	ESDB
unfettering	unfettering	60	通用	vg	unfetter	ESDB
unfetters	unfetters	60	通用	vs	unfetter	ESDB
unfiltered	unfiltered	60	通用	aj0	unfiltered	ESDB
unfitness	unfitness	60	通用	n0	unfitness	ESDB
unfix	unfix	60	通用	v0	unfix	ESDB
unfixable	unfixable	60	通用	aj0	unfixable	ESDB
unfixed	unfixed	60	通用	vd	unfix	ESDB
unfixes	unfixes	60	通用	vs	unfix	ESDB
unfixing	unfixing	60	通用	vg	unfix	ESDB
unflaggingly	unflaggingly	60	通用	av0	unflaggingly	ESDB
unflappability	unflappability	60	通用	n0	unflappability	ESDB
unflappably	unflappably	60	通用	av0	unflappably	ESDB
unflavored	unflavored	60	美式	aj0	unflavored	ESDB
unflavoured	unflavoured	60	英式-ise;英式-ize	aj0	unflavoured	ESDB
unfledged	unfledged	60	通用	aj0	unfledged	ESDB
unfocused	unfocused	60	美式;英式-ise;英式-ize	aj0	unfocused	ESDB
unforced	unforced	60	通用	aj0	unforced	ESDB
unforgivably	unforgivably	60	通用	av0	unforgivably	ESDB
unforgotten	unforgotten	60	通用	aj0	unforgotten	ESDB
unformulated	unformulated	60	通用	aj0	unformulated	ESDB
unfortified	unfortified	60	通用	aj0	unfortified	ESDB
unframed	unframed	60	通用	aj0	unframed	ESDB
unfreeze	unfreeze	60	通用	v0	unfreeze	ESDB
unfreezes	unfreezes	60	通用	vs	unfreeze	ESDB
unfreezing	unfreezing	60	通用	vg	unfreeze	ESDB
unfroze	unfroze	60	通用	vd	unfreeze	ESDB
unfrozen	unfrozen	60	通用	vn	unfreeze	ESDB
unfruitful	unfruitful	60	通用	aj0	unfruitful	ESDB
unfulfilling	unfulfilling	60	通用	aj0	unfulfilling	ESDB
unfunded	unfunded	60	通用	aj0	unfunded	ESDB
unfussy	unfussy	60	通用	aj0	unfussy	ESDB
ungenerous	ungenerous	60	通用	aj0	ungenerous	ESDB
ungentle	ungentle	60	通用	aj0	ungentle	ESDB
ungentlemanly	ungentlemanly	60	通用	aj0	ungentlemanly	ESDB
unglamorous	unglamorous	60	美式;英式-ise;英式-ize	aj0	unglamorous	ESDB
unglued	unglued	60	通用	aj0	unglued	ESDB
ungodliness	ungodliness	60	通用	n0	ungodliness	ESDB
ungoverned	ungoverned	60	通用	aj0	ungoverned	ESDB
ungraceful	ungraceful	60	通用	aj0	ungraceful	ESDB
ungracefully	ungracefully	60	通用	av0	ungracefully	ESDB
ungraciously	ungraciously	60	通用	av0	ungraciously	ESDB
ungraded	ungraded	60	通用	aj0	ungraded	ESDB
ungrammatically	ungrammatically	60	通用	av0	ungrammatically	ESDB
ungrudging	ungrudging	60	通用	aj0	ungrudging	ESDB
unguided	unguided	60	通用	aj0	unguided	ESDB
unhallowed	unhallowed	60	通用	aj0	unhallowed	ESDB
unhampered	unhampered	60	通用	aj0	unhampered	ESDB
unhandier	unhandier	60	通用	aj1	unhandy	ESDB
unhandiest	unhandiest	60	通用	aj2	unhandy	ESDB
unhandy	unhandy	60	通用	aj0	unhandy	ESDB
unhardened	unhardened	60	通用	aj0	unhardened	ESDB
unharness	unharness	60	通用	v0	unharness	ESDB
unharnessed	unharnessed	60	通用	vd	unharness	ESDB
unharnesses	unharnesses	60	通用	vs	unharness	ESDB
unharnessing	unharnessing	60	通用	vg	unharness	ESDB
unharvested	unharvested	60	通用	aj0	unharvested	ESDB
unhatched	unhatched	60	通用	aj0	unhatched	ESDB
unhealed	unhealed	60	通用	aj0	unhealed	ESDB
unhealthily	unhealthily	60	通用	av0	unhealthily	ESDB
unhealthiness	unhealthiness	60	通用	n0	unhealthiness	ESDB
unheated	unheated	60	通用	aj0	unheated	ESDB
unhelpfully	unhelpfully	60	通用	av0	unhelpfully	ESDB
unheralded	unheralded	60	通用	aj0	unheralded	ESDB
unhesitating	unhesitating	60	通用	aj0	unhesitating	ESDB
unhesitatingly	unhesitatingly	60	通用	av0	unhesitatingly	ESDB
unhistorical	unhistorical	60	通用	aj0	unhistorical	ESDB
unholiness	unholiness	60	通用	n0	unholiness	ESDB
unhurriedly	unhurriedly	60	通用	av0	unhurriedly	ESDB
unhygienic	unhygienic	60	通用	aj0	unhygienic	ESDB
uni	uni	60	通用	n0	uni	ESDB
unicellular	unicellular	60	通用	aj0	unicellular	ESDB
unidiomatic	unidiomatic	60	通用	aj0	unidiomatic	ESDB
unilateralism	unilateralism	60	通用	n0	unilateralism	ESDB
unimaginably	unimaginably	60	通用	av0	unimaginably	ESDB
unimaginatively	unimaginatively	60	通用	av0	unimaginatively	ESDB
unimpeded	unimpeded	60	通用	aj0	unimpeded	ESDB
unimposing	unimposing	60	通用	aj0	unimposing	ESDB
unimpressive	unimpressive	60	通用	aj0	unimpressive	ESDB
unimproved	unimproved	60	通用	aj0	unimproved	ESDB
unincorporated	unincorporated	60	通用	aj0	unincorporated	ESDB
uninfected	uninfected	60	通用	aj0	uninfected	ESDB
uninfluenced	uninfluenced	60	通用	aj0	uninfluenced	ESDB
uninhibitedly	uninhibitedly	60	通用	av0	uninhibitedly	ESDB
uninstructed	uninstructed	60	通用	aj0	uninstructed	ESDB
uninterruptedly	uninterruptedly	60	通用	av0	uninterruptedly	ESDB
uninterruptible	uninterruptible	60	通用	aj0	uninterruptible	ESDB
unintuitive	unintuitive	60	通用	aj0	unintuitive	ESDB
uninvolved	uninvolved	60	通用	aj0	uninvolved	ESDB
unionism	unionism	60	通用	n0	unionism	ESDB
unionism's	unionism's	60	通用	np	unionism	ESDB
unionist	unionist	60	通用	n0	unionist	ESDB
unionist's	unionist's	60	通用	np	unionist	ESDB
unionists	unionists	60	通用	ns	unionist	ESDB
unis	unis	60	通用	ns	uni	ESDB
unitedly	unitedly	60	通用	av0	unitedly	ESDB
unitise	unitise	60	英式-ise	v0	unitise	ESDB
unitised	unitised	60	英式-ise	vd	unitise	ESDB
unitises	unitises	60	英式-ise	vs	unitise	ESDB
unitising	unitising	60	英式-ise	vg	unitise	ESDB
unitize	unitize	60	美式;英式-ize	v0	unitize	ESDB
unitized	unitized	60	美式;英式-ize	vd	unitize	ESDB
unitizes	unitizes	60	美式;英式-ize	vs	unitize	ESDB
unitizing	unitizing	60	美式;英式-ize	vg	unitize	ESDB
univalent	univalent	60	通用	aj0	univalent	ESDB
univalve	univalve	60	通用	aj0;n0	univalve	ESDB
univalve's	univalve's	60	通用	np	univalve	ESDB
univalves	univalves	60	通用	ns	univalve	ESDB
univariate	univariate	60	通用	n0	univariate	ESDB
universalise	universalise	60	英式-ise	v0	universalise	ESDB
universalised	universalised	60	英式-ise	vd	universalise	ESDB
universalises	universalises	60	英式-ise	vs	universalise	ESDB
universalising	universalising	60	英式-ise	vg	universalise	ESDB
universalism	universalism	60	通用	n0	universalism	ESDB
universalist	universalist	60	通用	aj0	universalist	ESDB
universalize	universalize	60	美式;英式-ize	v0	universalize	ESDB
universalized	universalized	60	美式;英式-ize	vd	universalize	ESDB
universalizes	universalizes	60	美式;英式-ize	vs	universalize	ESDB
universalizing	universalizing	60	美式;英式-ize	vg	universalize	ESDB
univocal	univocal	60	通用	aj0	univocal	ESDB
unjustifiably	unjustifiably	60	通用	av0	unjustifiably	ESDB
unladen	unladen	60	通用	aj0	unladen	ESDB
unladylike	unladylike	60	通用	aj0	unladylike	ESDB
unlawfulness	unlawfulness	60	通用	n0	unlawfulness	ESDB
unlighted	unlighted	60	通用	aj0	unlighted	ESDB
unlikable	unlikable	60	美式	aj0	unlikable	ESDB
unlikeable	unlikeable	60	英式-ise;英式-ize	aj0	unlikeable	ESDB
unlikeliness	unlikeliness	60	通用	n0	unlikeliness	ESDB
unlikeness	unlikeness	60	通用	n0	unlikeness	ESDB
unlimber	unlimber	60	通用	v0	unlimber	ESDB
unlimbered	unlimbered	60	通用	vd	unlimber	ESDB
unlimbering	unlimbering	60	通用	vg	unlimber	ESDB
unlimbers	unlimbers	60	通用	vs	unlimber	ESDB
unlined	unlined	60	通用	aj0	unlined	ESDB
unlit	unlit	60	通用	aj0	unlit	ESDB
unlivable	unlivable	60	通用	aj0	unlivable	ESDB
unloosen	unloosen	60	通用	v0	unloosen	ESDB
unloosened	unloosened	60	通用	vd	unloosen	ESDB
unloosening	unloosening	60	通用	vg	unloosen	ESDB
unloosens	unloosens	60	通用	vs	unloosen	ESDB
unlovable	unlovable	60	通用	aj0	unlovable	ESDB
unlovelier	unlovelier	60	通用	aj1	unlovely	ESDB
unloveliest	unloveliest	60	通用	aj2	unlovely	ESDB
unlovely	unlovely	60	通用	aj0	unlovely	ESDB
unloving	unloving	60	通用	aj0	unloving	ESDB
unluckiness	unluckiness	60	通用	n0	unluckiness	ESDB
unmaintainable	unmaintainable	60	通用	aj0	unmaintainable	ESDB
unmaintained	unmaintained	60	通用	aj0	unmaintained	ESDB
unmake	unmake	60	通用	v0	unmake	ESDB
unmakes	unmakes	60	通用	vs	unmake	ESDB
unmaking	unmaking	60	通用	vg	unmake	ESDB
unmanaged	unmanaged	60	通用	aj0	unmanaged	ESDB
unmarketable	unmarketable	60	通用	aj0	unmarketable	ESDB
unmarred	unmarred	60	通用	aj0	unmarred	ESDB
unmeaning	unmeaning	60	通用	aj0	unmeaning	ESDB
unmeant	unmeant	60	通用	aj0	unmeant	ESDB
unmeasured	unmeasured	60	通用	aj0	unmeasured	ESDB
unmediated	unmediated	60	通用	aj0	unmediated	ESDB
unmentioned	unmentioned	60	通用	aj0	unmentioned	ESDB
unmerited	unmerited	60	通用	aj0	unmerited	ESDB
unmet	unmet	60	通用	aj0	unmet	ESDB
unmissable	unmissable	60	通用	aj0	unmissable	ESDB
unmixed	unmixed	60	通用	aj0	unmixed	ESDB
unmolested	unmolested	60	通用	aj0	unmolested	ESDB
unmoored	unmoored	60	通用	aj0	unmoored	ESDB
unmorality	unmorality	60	通用	n0	unmorality	ESDB
unmotivated	unmotivated	60	通用	aj0	unmotivated	ESDB
unmounted	unmounted	60	通用	aj0	unmounted	ESDB
unmourned	unmourned	60	通用	aj0	unmourned	ESDB
unmovable	unmovable	60	通用	aj0	unmovable	ESDB
unmoving	unmoving	60	通用	aj0	unmoving	ESDB
unmusical	unmusical	60	通用	aj0	unmusical	ESDB
unnameable	unnameable	60	通用	aj0	unnameable	ESDB
unnaturalness	unnaturalness	60	通用	n0	unnaturalness	ESDB
unnervingly	unnervingly	60	通用	av0	unnervingly	ESDB
unobjectionable	unobjectionable	60	通用	aj0	unobjectionable	ESDB
unobservant	unobservant	60	通用	aj0	unobservant	ESDB
unobtrusiveness	unobtrusiveness	60	通用	n0	unobtrusiveness	ESDB
unordered	unordered	60	通用	aj0	unordered	ESDB
unpaired	unpaired	60	通用	aj0	unpaired	ESDB
unpardonably	unpardonably	60	通用	av0	unpardonably	ESDB
unpasteurised	unpasteurised	60	英式-ise	aj0	unpasteurised	ESDB
unpasteurized	unpasteurized	60	美式;英式-ize	aj0	unpasteurized	ESDB
unpatriotic	unpatriotic	60	通用	aj0	unpatriotic	ESDB
unpeeled	unpeeled	60	通用	aj0	unpeeled	ESDB
unperceived	unperceived	60	通用	aj0	unperceived	ESDB
unperceptive	unperceptive	60	通用	aj0	unperceptive	ESDB
unperformed	unperformed	60	通用	aj0	unperformed	ESDB
unperson	unperson	60	通用	n0	unperson	ESDB
unperson's	unperson's	60	通用	np	unperson	ESDB
unpersons	unpersons	60	通用	ns	unperson	ESDB
unpersuaded	unpersuaded	60	通用	aj0	unpersuaded	ESDB
unpersuasive	unpersuasive	60	通用	aj0	unpersuasive	ESDB
unpicked	unpicked	60	通用	vd	unpick	ESDB
unpicking	unpicking	60	通用	vg	unpick	ESDB
unpicks	unpicks	60	通用	vs	unpick	ESDB
unplaced	unplaced	60	通用	aj0	unplaced	ESDB
unplayable	unplayable	60	通用	aj0	unplayable	ESDB
unpleasing	unpleasing	60	通用	aj0	unpleasing	ESDB
unpolished	unpolished	60	通用	aj0	unpolished	ESDB
unpolitical	unpolitical	60	通用	aj0	unpolitical	ESDB
unpopulated	unpopulated	60	通用	aj0	unpopulated	ESDB
unpractical	unpractical	60	通用	aj0	unpractical	ESDB
unpracticed	unpracticed	60	美式	aj0	unpracticed	ESDB
unpractised	unpractised	60	英式-ise;英式-ize	aj0	unpractised	ESDB
unprecedentedly	unprecedentedly	60	通用	av0	unprecedentedly	ESDB
unpredictably	unpredictably	60	通用	av0	unpredictably	ESDB
unpremeditated	unpremeditated	60	通用	aj0	unpremeditated	ESDB
unpreparedness	unpreparedness	60	通用	n0	unpreparedness	ESDB
unprepossessing	unprepossessing	60	通用	aj0	unprepossessing	ESDB
unpressed	unpressed	60	通用	aj0	unpressed	ESDB
unpretentiously	unpretentiously	60	通用	av0	unpretentiously	ESDB
unproblematic	unproblematic	60	通用	aj0	unproblematic	ESDB
unprocessed	unprocessed	60	通用	aj0	unprocessed	ESDB
unproductively	unproductively	60	通用	av0	unproductively	ESDB
unprofessionally	unprofessionally	60	通用	av0	unprofessionally	ESDB
unprofitably	unprofitably	60	通用	av0	unprofitably	ESDB
unpropitious	unpropitious	60	通用	aj0	unpropitious	ESDB
unprovided	unprovided	60	通用	aj0	unprovided	ESDB
unquestioningly	unquestioningly	60	通用	av0	unquestioningly	ESDB
unquiet	unquiet	60	通用	aj0	unquiet	ESDB
unquieter	unquieter	60	通用	aj1	unquiet	ESDB
unquietest	unquietest	60	通用	aj2	unquiet	ESDB
unranked	unranked	60	通用	aj0	unranked	ESDB
unrated	unrated	60	通用	aj0	unrated	ESDB
unready	unready	60	通用	aj0	unready	ESDB
unrealistically	unrealistically	60	通用	av0	unrealistically	ESDB
unreality	unreality	60	通用	n0	unreality	ESDB
unrecognisably	unrecognisably	60	英式-ise	av0	unrecognisably	ESDB
unrecognizably	unrecognizably	60	美式;英式-ize	av0	unrecognizably	ESDB
unrecoverable	unrecoverable	60	通用	aj0	unrecoverable	ESDB
unreel	unreel	60	通用	v0	unreel	ESDB
unreeled	unreeled	60	通用	vd	unreel	ESDB
unreeling	unreeling	60	通用	vg	unreel	ESDB
unreels	unreels	60	通用	vs	unreel	ESDB
unreformed	unreformed	60	通用	aj0	unreformed	ESDB
unrefrigerated	unrefrigerated	60	通用	aj0	unrefrigerated	ESDB
unregistered	unregistered	60	通用	aj0	unregistered	ESDB
unrehearsed	unrehearsed	60	通用	aj0	unrehearsed	ESDB
unreliably	unreliably	60	通用	av0	unreliably	ESDB
unrelievedly	unrelievedly	60	通用	av0	unrelievedly	ESDB
unremarked	unremarked	60	通用	aj0	unremarked	ESDB
unremembered	unremembered	60	通用	aj0	unremembered	ESDB
unremittingly	unremittingly	60	通用	av0	unremittingly	ESDB
unreported	unreported	60	通用	aj0	unreported	ESDB
unrepresented	unrepresented	60	通用	aj0	unrepresented	ESDB
unresistant	unresistant	60	通用	aj0	unresistant	ESDB
unresponsively	unresponsively	60	通用	av0	unresponsively	ESDB
unresponsiveness	unresponsiveness	60	通用	n0	unresponsiveness	ESDB
unrevealed	unrevealed	60	通用	aj0	unrevealed	ESDB
unrevealing	unrevealing	60	通用	aj0	unrevealing	ESDB
unrewarded	unrewarded	60	通用	aj0	unrewarded	ESDB
unrewarding	unrewarding	60	通用	aj0	unrewarding	ESDB
unrighteous	unrighteous	60	通用	aj0	unrighteous	ESDB
unrighteousness	unrighteousness	60	通用	n0	unrighteousness	ESDB
unripened	unripened	60	通用	aj0	unripened	ESDB
unromantic	unromantic	60	通用	aj0	unromantic	ESDB
unsafely	unsafely	60	通用	av0	unsafely	ESDB
unsalable	unsalable	60	通用	aj0	unsalable	ESDB
unsaleable	unsaleable	60	通用	aj0	unsaleable	ESDB
unsalted	unsalted	60	通用	aj0	unsalted	ESDB
unsalvageable	unsalvageable	60	通用	aj0	unsalvageable	ESDB
unsanctioned	unsanctioned	60	通用	aj0	unsanctioned	ESDB
unsatisfactorily	unsatisfactorily	60	通用	av0	unsatisfactorily	ESDB
unsaved	unsaved	60	通用	aj0	unsaved	ESDB
unsay	unsay	60	通用	v0	unsay	ESDB
unsaying	unsaying	60	通用	vg	unsay	ESDB
unsays	unsays	60	通用	vs	unsay	ESDB
unscented	unscented	60	通用	aj0	unscented	ESDB
unscientifically	unscientifically	60	通用	av0	unscientifically	ESDB
unscratched	unscratched	60	通用	aj0	unscratched	ESDB
unscripted	unscripted	60	通用	aj0	unscripted	ESDB
unsearchable	unsearchable	60	通用	aj0	unsearchable	ESDB
unsecured	unsecured	60	通用	aj0	unsecured	ESDB
unseeded	unseeded	60	通用	aj0	unseeded	ESDB
unseeingly	unseeingly	60	通用	av0	unseeingly	ESDB
unsegmented	unsegmented	60	通用	aj0	unsegmented	ESDB
unsegregated	unsegregated	60	通用	aj0	unsegregated	ESDB
unselfconscious	unselfconscious	60	通用	aj0	unselfconscious	ESDB
unsentimental	unsentimental	60	通用	aj0	unsentimental	ESDB
unsexy	unsexy	60	通用	aj0	unsexy	ESDB
unshackle	unshackle	60	通用	v0	unshackle	ESDB
unshackled	unshackled	60	通用	vd	unshackle	ESDB
unshackles	unshackles	60	通用	vs	unshackle	ESDB
unshackling	unshackling	60	通用	vg	unshackle	ESDB
unshakably	unshakably	60	通用	av0	unshakably	ESDB
unshaken	unshaken	60	通用	aj0	unshaken	ESDB
unshaped	unshaped	60	通用	aj0	unshaped	ESDB
unshapely	unshapely	60	通用	aj0	unshapely	ESDB
unshaved	unshaved	60	通用	aj0	unshaved	ESDB
unshockable	unshockable	60	通用	aj0	unshockable	ESDB
unshod	unshod	60	通用	aj0	unshod	ESDB
unshorn	unshorn	60	通用	aj0	unshorn	ESDB
unsifted	unsifted	60	通用	aj0	unsifted	ESDB
unsinkable	unsinkable	60	通用	aj0	unsinkable	ESDB
unskillfully	unskillfully	60	通用	av0	unskillfully	ESDB
unsocial	unsocial	60	通用	aj0	unsocial	ESDB
unsoiled	unsoiled	60	通用	aj0	unsoiled	ESDB
unsolvable	unsolvable	60	通用	aj0	unsolvable	ESDB
unsorted	unsorted	60	通用	aj0	unsorted	ESDB
unsought	unsought	60	通用	aj0	unsought	ESDB
unsoundly	unsoundly	60	通用	av0	unsoundly	ESDB
unsoundness	unsoundness	60	通用	n0	unsoundness	ESDB
unsparingly	unsparingly	60	通用	av0	unsparingly	ESDB
unspectacular	unspectacular	60	通用	aj0	unspectacular	ESDB
unspent	unspent	60	通用	aj0	unspent	ESDB
unsporting	unsporting	60	通用	aj0	unsporting	ESDB
unstably	unstably	60	通用	av0	unstably	ESDB
unstained	unstained	60	通用	aj0	unstained	ESDB
unstinting	unstinting	60	通用	aj0	unstinting	ESDB
unstintingly	unstintingly	60	通用	av0	unstintingly	ESDB
unstrap	unstrap	60	通用	v0	unstrap	ESDB
unstrapped	unstrapped	60	通用	vd	unstrap	ESDB
unstrapping	unstrapping	60	通用	vg	unstrap	ESDB
unstraps	unstraps	60	通用	vs	unstrap	ESDB
unsubsidised	unsubsidised	60	英式-ise	aj0	unsubsidised	ESDB
unsubsidized	unsubsidized	60	美式;英式-ize	aj0	unsubsidized	ESDB
unsuitability	unsuitability	60	通用	n0	unsuitability	ESDB
unsullied	unsullied	60	通用	aj0	unsullied	ESDB
unsupportive	unsupportive	60	通用	aj0	unsupportive	ESDB
unsurprised	unsurprised	60	通用	aj0	unsurprised	ESDB
unsurprisingly	unsurprisingly	60	通用	av0	unsurprisingly	ESDB
unsuspectingly	unsuspectingly	60	通用	av0	unsuspectingly	ESDB
unsustainable	unsustainable	60	通用	aj0	unsustainable	ESDB
unswayed	unswayed	60	通用	aj0	unswayed	ESDB
unsymmetrical	unsymmetrical	60	通用	aj0	unsymmetrical	ESDB
unsympathetically	unsympathetically	60	通用	av0	unsympathetically	ESDB
unsynchronised	unsynchronised	60	英式-ise	aj0	unsynchronised	ESDB
unsynchronized	unsynchronized	60	美式;英式-ize	aj0	unsynchronized	ESDB
unsystematic	unsystematic	60	通用	aj0	unsystematic	ESDB
untactful	untactful	60	通用	aj0	untactful	ESDB
untalented	untalented	60	通用	aj0	untalented	ESDB
untanned	untanned	60	通用	aj0	untanned	ESDB
untarnished	untarnished	60	通用	aj0	untarnished	ESDB
untasted	untasted	60	通用	aj0	untasted	ESDB
untaxed	untaxed	60	通用	aj0	untaxed	ESDB
unteachable	unteachable	60	通用	aj0	unteachable	ESDB
untenanted	untenanted	60	通用	aj0	untenanted	ESDB
untended	untended	60	通用	aj0	untended	ESDB
untethered	untethered	60	通用	aj0	untethered	ESDB
unthinkably	unthinkably	60	通用	av0	unthinkably	ESDB
unthreatening	unthreatening	60	通用	aj0	unthreatening	ESDB
untidily	untidily	60	通用	av0	untidily	ESDB
untraceable	untraceable	60	通用	aj0	untraceable	ESDB
untrammeled	untrammeled	60	美式	aj0	untrammeled	ESDB
untrammelled	untrammelled	60	英式-ise;英式-ize	aj0	untrammelled	ESDB
untranslatable	untranslatable	60	通用	aj0	untranslatable	ESDB
untranslated	untranslated	60	通用	aj0	untranslated	ESDB
untraveled	untraveled	60	美式	aj0	untraveled	ESDB
untravelled	untravelled	60	英式-ise;英式-ize	aj0	untravelled	ESDB
untreatable	untreatable	60	通用	aj0	untreatable	ESDB
untrimmed	untrimmed	60	通用	aj0	untrimmed	ESDB
untrod	untrod	60	通用	aj0	untrod	ESDB
untruly	untruly	60	通用	av0	untruly	ESDB
untruthfulness	untruthfulness	60	通用	n0	untruthfulness	ESDB
untucked	untucked	60	通用	aj0	untucked	ESDB
untypical	untypical	60	通用	aj0	untypical	ESDB
untypically	untypically	60	通用	av0	untypically	ESDB
unvaccinated	unvaccinated	60	通用	aj0	unvaccinated	ESDB
unvaried	unvaried	60	通用	aj0	unvaried	ESDB
unvarying	unvarying	60	通用	aj0	unvarying	ESDB
unverifiable	unverifiable	60	通用	aj0	unverifiable	ESDB
unverified	unverified	60	通用	aj0	unverified	ESDB
unversed	unversed	60	通用	aj0	unversed	ESDB
unwaged	unwaged	60	通用	aj0	unwaged	ESDB
unwarily	unwarily	60	通用	av0	unwarily	ESDB
unwarrantable	unwarrantable	60	通用	aj0	unwarrantable	ESDB
unwatchable	unwatchable	60	通用	aj0	unwatchable	ESDB
